Abstract,Methods,Results,Discussion,Abstract+Methods,Abstract+Results,Abstract+Discussion,Methods+Results,Methods+Discussion,Results+Discussion,Abstract+Methods+Results,Abstract+Methods+Discussion,Abstract+Results+Discussion,Methods+Results+Discussion,Full Text
0.28821506720850265,0.28513940787582637,0.4031638418079096,0.36745138178096215,0.37770425044540595,0.44746494066882414,0.3913788880724957,0.439489154672613,0.42749486184060287,0.44720758693361434,0.45377488665483934,0.42809953754679586,0.46153846153846156,0.46084924035839503,0.47783534830166957
0.304725168756027,0.3148199832542562,0.3886300093196645,0.3627425614489004,0.4061866125760649,0.4311001568451714,0.3965560901494049,0.4410801963993453,0.426702751465945,0.42932166301969366,0.44955044955044954,0.43743151435459127,0.44830544830544833,0.4422287390029325,0.4763023893458676
0.2978126752664049,0.30055193176116407,0.407871198568873,0.3761883205070167,0.38632246376811596,0.44516746411483255,0.39625517091225776,0.46047745358090186,0.4486205517792883,0.44332587621178227,0.46383866481223923,0.44828255385212495,0.44963768115942027,0.470189701897019,0.48273504273504275
0.29873417721518986,0.31806073521576983,0.40849525530953457,0.4032983508245877,0.3907707412862052,0.45157039314737535,0.40617462614568256,0.4581320450885668,0.44140625,0.4498829538199617,0.4690865576386119,0.43491250533504056,0.4538236523192645,0.4723735408560311,0.4868522815158546
0.2999701224977592,0.29704016913319237,0.39870689655172414,0.36905052477422506,0.3920265780730897,0.45562859490550534,0.41018453632328894,0.4637073728329206,0.42134590655807974,0.450501002004008,0.4625023032983232,0.4352720450281426,0.46814296814296813,0.4621557541491884,0.4701830705093348
0.30141010575793187,0.2780005346164127,0.40238196512122504,0.3896165753750893,0.3932912007778318,0.4458178821590441,0.3975931497338579,0.4518489984591679,0.4168819982773471,0.4411764705882353,0.4458622630887596,0.4335635070098347,0.4552621206148995,0.4557008657211273,0.46560264171711613
0.30239179954441914,0.2743091095189355,0.37869062901155326,0.3535257927117842,0.40634201585503965,0.4379443428803575,0.40454029511918277,0.4355655599324705,0.4204191741025109,0.41769139230464103,0.45055735346997483,0.43943324685691476,0.4417249417249417,0.43092931467527806,0.4564256673148312
0.29521697814380743,0.28885037550548814,0.40092378752886837,0.3540720961281709,0.38548636129696345,0.4404840484048405,0.38711327026335973,0.4510288065843621,0.4131147540983607,0.4188752424046542,0.46163045644807654,0.4248868778280543,0.4527983104540655,0.4586866495760205,0.47348855409900215
0.3192488262910798,0.3063012150324951,0.3817292006525285,0.34498834498834496,0.3936571860055374,0.43993759750390016,0.3925609449610455,0.45467685319017137,0.42661179698216734,0.4180092694769367,0.4624900239425379,0.4425757911042266,0.439701173959445,0.45373489201505846,0.47143412359113873
0.32397529477821446,0.24915121441629667,0.3755755755755756,0.3992623328722914,0.38874798247636616,0.4438553304298428,0.43389683571738186,0.4159626101024627,0.4245925314627605,0.4207180254300673,0.4494809688581315,0.4507263447192776,0.4470673688033412,0.4306253247878053,0.4633113031689544
0.2877871825876663,0.2858716606995318,0.3970880211780278,0.36625310173697273,0.3837493881546745,0.439907387918333,0.40871418422922096,0.4344262295081967,0.41961733010776336,0.43044189852700493,0.43216650898770104,0.4198424526293379,0.4540583449097043,0.42806887613404926,0.4575550212687257
0.29225137278828556,0.27474310438074634,0.3919947792038286,0.370648635111445,0.39485186983972803,0.4374342797055731,0.4010643444605709,0.4345991561181435,0.4238263950398583,0.4321340964840556,0.44088026855650875,0.42375053395984624,0.4457418965170123,0.43694690265486724,0.4566227010960431
0.2842406876790831,0.2736469398077896,0.39226519337016574,0.37488284910965325,0.3760761214318079,0.4446688206785137,0.4088050314465409,0.4466740988480119,0.4258037922506183,0.45066615176675034,0.4474020054694622,0.42666134504091,0.4691075514874142,0.45547342485040476,0.4772241992882562
0.30287539936102237,0.2925577416595381,0.3949988423246122,0.3627760252365931,0.401948218405537,0.4393939393939394,0.39122762793042604,0.44363341443633414,0.4329801934592354,0.4321148825065274,0.4667609618104668,0.439891940567312,0.4352791878172589,0.4561543050308212,0.4668102604268651
0.2564599483204134,0.2418260333127699,0.36590038314176243,0.34293478260869564,0.34170305676855894,0.4239401496259352,0.37640449438202245,0.4121871599564744,0.39165009940357853,0.4079446552108904,0.43278550358196377,0.4114607797087835,0.4334996745497939,0.42162615255658004,0.45242874347651546
0.3187555033754036,0.2982086406743941,0.39389978213507626,0.3922211808809747,0.4077486416253248,0.44696969696969696,0.4225352112676056,0.44023713903231976,0.44674119384096184,0.4389366380171897,0.46486076908505397,0.4551809210526316,0.4607185155941571,0.4528440366972477,0.47321265313585664
0.2705634227176861,0.2925798785318194,0.38063364569388664,0.36282083229504114,0.3855306996668253,0.4220806794055202,0.37669441141498217,0.4328125,0.42248062015503873,0.4215726636475916,0.4490960989533777,0.42321391158600463,0.4377404332860903,0.44975536319156945,0.4774841831038333
0.2917331631024577,0.29191659525849756,0.3812661802777124,0.3925619834710744,0.4047983665135273,0.44712182061579653,0.40367884663186676,0.453505304763886,0.44272375313140516,0.43117453347969265,0.46402586903799514,0.43733333333333335,0.45128422840161325,0.4544728434504792,0.46705653021442495
0.3124612523248605,0.2905405405405405,0.38257745846430175,0.3549222797927461,0.4122520713030379,0.44574907588606216,0.3991064780342517,0.45754527162977865,0.41223464962337364,0.43638676844783714,0.45142411236831836,0.4214876033057851,0.4574622231422066,0.4385496183206107,0.4568432877738251
0.3127294981640147,0.2866836301950806,0.4283154121863799,0.3901689708141321,0.3852376137512639,0.48134569764934226,0.4223722275795564,0.46759639048400325,0.4179635393508226,0.45429362880886426,0.4640380424014266,0.44143356643356646,0.475,0.45479239425688783,0.48084696823869105
